CaseID;Prefix length;Ground truth;Predicted
7578;2;b'Record Invoice Receipt';b'Record Invoice Receipt'
7579;2;b'Record Invoice Receipt';b'Record Invoice Receipt'
7580;2;b'Remove Payment Block';b'Clear Invoice'
7581;2;b'Record Goods Receipt';b'Clear Invoice'
7582;2;b'Record Invoice Receipt';b'Record Invoice Receipt'
7583;2;b'Record Invoice Receipt';b'Record Invoice Receipt'
7585;2;b'Record Goods Receipt';b'Record Goods Receipt'
7586;2;b'Record Goods Receipt';b'Record Goods Receipt'
7587;2;b'Clear Invoice';b'Clear Invoice'
7588;2;b'Record Invoice Receipt';b'Record Invoice Receipt'
7589;2;b'Record Invoice Receipt';b'Record Invoice Receipt'
7590;2;b'Change Quantity';b'Record Goods Receipt'
7591;2;b'Record Goods Receipt';b'Record Goods Receipt'
7592;2;b'Record Goods Receipt';b'Record Goods Receipt'
7593;2;b'Record Goods Receipt';b'Record Goods Receipt'
7594;2;b'Record Goods Receipt';b'Record Goods Receipt'
7595;2;b'Change Delivery Indicator';b'Record Invoice Receipt'
7596;2;b'Record Invoice Receipt';b'Record Invoice Receipt'
7597;2;b'Record Goods Receipt';b'Clear Invoice'
7598;2;b'Record Invoice Receipt';b'Record Invoice Receipt'
7599;2;b'Remove Payment Block';b'Clear Invoice'
7600;2;b'Record Invoice Receipt';b'Record Invoice Receipt'
7601;2;b'!';b'!'
7602;2;b'Record Goods Receipt';b'Record Goods Receipt'
7603;2;b'Record Invoice Receipt';b'Record Invoice Receipt'
7604;2;b'Record Goods Receipt';b'Record Goods Receipt'
7605;2;b'Record Invoice Receipt';b'Record Invoice Receipt'
7606;2;b'Record Goods Receipt';b'Record Invoice Receipt'
7607;2;b'Record Invoice Receipt';b'Record Invoice Receipt'
7608;2;b'Record Goods Receipt';b'Record Goods Receipt'
7609;2;b'Record Goods Receipt';b'Record Goods Receipt'
7610;2;b'Record Invoice Receipt';b'Record Invoice Receipt'
7611;2;b'Remove Payment Block';b'Clear Invoice'
7612;2;b'Record Invoice Receipt';b'Record Invoice Receipt'
7613;2;b'Record Invoice Receipt';b'Record Invoice Receipt'
7614;2;b'Clear Invoice';b'Record Invoice Receipt'
7615;2;b'Record Invoice Receipt';b'Record Invoice Receipt'
7616;2;b'Record Invoice Receipt';b'Record Invoice Receipt'
7617;2;b'Record Goods Receipt';b'Record Goods Receipt'
7618;2;b'Record Goods Receipt';b'Record Goods Receipt'
7619;2;b'Record Invoice Receipt';b'Record Invoice Receipt'
7620;2;b'!';b'Record Invoice Receipt'
7621;2;b'Record Invoice Receipt';b'Record Invoice Receipt'
7622;2;b'Clear Invoice';b'Clear Invoice'
7623;2;b'Record Invoice Receipt';b'Record Invoice Receipt'
7624;2;b'Record Invoice Receipt';b'Record Invoice Receipt'
7625;2;b'!';b'Record Invoice Receipt'
7626;2;b'Record Invoice Receipt';b'Record Invoice Receipt'
7628;2;b'Clear Invoice';b'Record Invoice Receipt'
7629;2;b'Record Invoice Receipt';b'Record Invoice Receipt'
7630;2;b'Record Goods Receipt';b'Record Invoice Receipt'
7631;2;b'Clear Invoice';b'Clear Invoice'
7632;2;b'Record Goods Receipt';b'Record Goods Receipt'
7633;2;b'Record Goods Receipt';b'Record Goods Receipt'
7634;2;b'Record Invoice Receipt';b'Record Invoice Receipt'
7635;2;b'Record Goods Receipt';b'Record Invoice Receipt'
7636;2;b'Record Invoice Receipt';b'Record Invoice Receipt'
7637;2;b'Record Invoice Receipt';b'Record Invoice Receipt'
7638;2;b'Record Goods Receipt';b'Record Goods Receipt'
7639;2;b'Record Invoice Receipt';b'Record Invoice Receipt'
7640;2;b'!';b'Record Invoice Receipt'
7641;2;b'Record Invoice Receipt';b'Record Invoice Receipt'
7642;2;b'Record Invoice Receipt';b'Record Invoice Receipt'
7643;2;b'Record Goods Receipt';b'Clear Invoice'
7644;2;b'Record Goods Receipt';b'Record Goods Receipt'
7645;2;b'Record Invoice Receipt';b'Record Invoice Receipt'
7646;2;b'!';b'Record Invoice Receipt'
7647;2;b'Record Invoice Receipt';b'Record Invoice Receipt'
7648;2;b'Change Price';b'Record Invoice Receipt'
7649;2;b'!';b'!'
7650;2;b'Record Goods Receipt';b'Clear Invoice'
7651;2;b'Record Invoice Receipt';b'Record Invoice Receipt'
7652;2;b'Clear Invoice';b'Clear Invoice'
7653;2;b'Clear Invoice';b'Clear Invoice'
7654;2;b'Record Invoice Receipt';b'Record Invoice Receipt'
7655;2;b'Record Invoice Receipt';b'Record Invoice Receipt'
7656;2;b'Remove Payment Block';b'Clear Invoice'
7657;2;b'Clear Invoice';b'Record Invoice Receipt'
7658;2;b'Clear Invoice';b'Clear Invoice'
7660;2;b'Remove Payment Block';b'Clear Invoice'
7661;2;b'Change Price';b'Record Invoice Receipt'
7662;2;b'!';b'!'
7663;2;b'Record Goods Receipt';b'Record Goods Receipt'
7664;2;b'Change Quantity';b'Record Goods Receipt'
7665;2;b'Record Invoice Receipt';b'Record Invoice Receipt'
7666;2;b'Clear Invoice';b'Record Invoice Receipt'
7667;2;b'Receive Order Confirmation';b'Record Goods Receipt'
7668;2;b'!';b'Record Invoice Receipt'
7669;2;b'Record Goods Receipt';b'Clear Invoice'
7670;2;b'Clear Invoice';b'Clear Invoice'
7671;2;b'Record Goods Receipt';b'Clear Invoice'
7672;2;b'Record Invoice Receipt';b'Record Invoice Receipt'
7673;2;b'Clear Invoice';b'Clear Invoice'
7674;2;b'Record Invoice Receipt';b'Record Invoice Receipt'
7676;2;b'Receive Order Confirmation';b'Record Goods Receipt'
7677;2;b'Record Invoice Receipt';b'Record Invoice Receipt'
7678;2;b'Record Invoice Receipt';b'Record Invoice Receipt'
7679;2;b'!';b'!'
7680;2;b'!';b'!'
7681;2;b'Record Goods Receipt';b'Record Goods Receipt'
7682;2;b'Create Purchase Order Item';b'Change Storage Location'
7683;2;b'Remove Payment Block';b'Clear Invoice'
7684;2;b'Record Goods Receipt';b'Record Goods Receipt'
7685;2;b'Clear Invoice';b'Record Invoice Receipt'
7686;2;b'Clear Invoice';b'Clear Invoice'
7687;2;b'Record Goods Receipt';b'Record Goods Receipt'
7688;2;b'Record Invoice Receipt';b'Record Invoice Receipt'
7689;2;b'Record Invoice Receipt';b'Record Invoice Receipt'
7690;2;b'Record Invoice Receipt';b'Record Goods Receipt'
7691;2;b'Record Invoice Receipt';b'Record Invoice Receipt'
7692;2;b'Record Invoice Receipt';b'Record Invoice Receipt'
7693;2;b'Record Goods Receipt';b'Record Goods Receipt'
7694;2;b'Record Goods Receipt';b'Record Invoice Receipt'
7695;2;b'Remove Payment Block';b'Clear Invoice'
7696;2;b'!';b'Record Invoice Receipt'
7697;2;b'Record Invoice Receipt';b'Record Invoice Receipt'
7698;2;b'Record Invoice Receipt';b'Record Invoice Receipt'
7699;2;b'Clear Invoice';b'Clear Invoice'
7700;2;b'Record Goods Receipt';b'Clear Invoice'
7701;2;b'Record Invoice Receipt';b'Record Invoice Receipt'
7702;2;b'!';b'Record Invoice Receipt'
7703;2;b'Record Goods Receipt';b'Clear Invoice'
7704;2;b'Record Invoice Receipt';b'Record Invoice Receipt'
7705;2;b'Record Goods Receipt';b'Record Goods Receipt'
7706;2;b'Record Invoice Receipt';b'Record Invoice Receipt'
7707;2;b'Record Invoice Receipt';b'Record Invoice Receipt'
7708;2;b'Record Goods Receipt';b'Record Goods Receipt'
7709;2;b'Receive Order Confirmation';b'Record Goods Receipt'
7710;2;b'Record Invoice Receipt';b'Record Invoice Receipt'
7711;2;b'Clear Invoice';b'Clear Invoice'
7712;2;b'Record Goods Receipt';b'Record Goods Receipt'
7713;2;b'Change Approval for Purchase Order';b'Record Goods Receipt'
7714;2;b'Record Invoice Receipt';b'Record Invoice Receipt'
7715;2;b'Record Invoice Receipt';b'Record Invoice Receipt'
7717;2;b'!';b'!'
7718;2;b'Record Invoice Receipt';b'Record Invoice Receipt'
7719;2;b'!';b'Record Invoice Receipt'
7720;2;b'Record Goods Receipt';b'Record Goods Receipt'
7721;2;b'Record Invoice Receipt';b'Record Invoice Receipt'
7722;2;b'Record Goods Receipt';b'Record Goods Receipt'
7723;2;b'Record Invoice Receipt';b'Record Invoice Receipt'
7724;2;b'Record Invoice Receipt';b'Record Invoice Receipt'
7725;2;b'Record Invoice Receipt';b'Record Invoice Receipt'
7726;2;b'Record Invoice Receipt';b'Record Invoice Receipt'
7727;2;b'Record Invoice Receipt';b'Record Invoice Receipt'
7728;2;b'Record Invoice Receipt';b'Record Invoice Receipt'
7729;2;b'Clear Invoice';b'Clear Invoice'
7730;2;b'Remove Payment Block';b'Clear Invoice'
7731;2;b'Record Goods Receipt';b'Record Goods Receipt'
7732;2;b'Record Invoice Receipt';b'Record Invoice Receipt'
7733;2;b'Remove Payment Block';b'Clear Invoice'
7734;2;b'Record Invoice Receipt';b'Record Invoice Receipt'
7735;2;b'Record Invoice Receipt';b'Record Invoice Receipt'
7736;2;b'Record Invoice Receipt';b'Record Invoice Receipt'
7737;2;b'Record Invoice Receipt';b'Record Invoice Receipt'
7738;2;b'Clear Invoice';b'Clear Invoice'
7739;2;b'Change Quantity';b'Record Goods Receipt'
7740;2;b'Record Goods Receipt';b'Record Goods Receipt'
7741;2;b'Record Goods Receipt';b'Record Goods Receipt'
7742;2;b'Record Invoice Receipt';b'Record Invoice Receipt'
7743;2;b'Record Invoice Receipt';b'Record Invoice Receipt'
7744;2;b'Record Goods Receipt';b'Record Goods Receipt'
7745;2;b'Record Invoice Receipt';b'Record Invoice Receipt'
7746;2;b'Record Invoice Receipt';b'Record Invoice Receipt'
7747;2;b'Clear Invoice';b'Clear Invoice'
7748;2;b'Clear Invoice';b'Clear Invoice'
7749;2;b'Record Invoice Receipt';b'Record Invoice Receipt'
7750;2;b'Record Invoice Receipt';b'Record Invoice Receipt'
7752;2;b'!';b'Record Invoice Receipt'
7753;2;b'Record Goods Receipt';b'Record Goods Receipt'
7754;2;b'Record Invoice Receipt';b'Record Invoice Receipt'
7755;2;b'Record Invoice Receipt';b'Record Invoice Receipt'
7756;2;b'Record Invoice Receipt';b'Record Invoice Receipt'
7757;2;b'Record Invoice Receipt';b'Record Invoice Receipt'
7758;2;b'Record Invoice Receipt';b'Record Invoice Receipt'
7759;2;b'Receive Order Confirmation';b'Record Goods Receipt'
7760;2;b'!';b'!'
7761;2;b'Record Invoice Receipt';b'Record Invoice Receipt'
7762;2;b'Record Invoice Receipt';b'Record Invoice Receipt'
7763;2;b'Record Invoice Receipt';b'Record Goods Receipt'
7764;2;b'Record Invoice Receipt';b'Record Invoice Receipt'
7765;2;b'Record Invoice Receipt';b'Record Invoice Receipt'
7766;2;b'Record Invoice Receipt';b'Record Invoice Receipt'
7767;2;b'Record Goods Receipt';b'Record Goods Receipt'
7768;2;b'Clear Invoice';b'Clear Invoice'
7769;2;b'Record Invoice Receipt';b'Record Goods Receipt'
7770;2;b'Clear Invoice';b'Record Invoice Receipt'
7771;2;b'Record Invoice Receipt';b'Record Invoice Receipt'
7772;2;b'Record Goods Receipt';b'Record Goods Receipt'
7773;2;b'Receive Order Confirmation';b'Record Invoice Receipt'
7774;2;b'Remove Payment Block';b'Clear Invoice'
7775;2;b'Record Invoice Receipt';b'Record Invoice Receipt'
7776;2;b'!';b'Record Invoice Receipt'
7777;2;b'Record Invoice Receipt';b'Record Invoice Receipt'
7778;2;b'Record Goods Receipt';b'Record Goods Receipt'
7779;2;b'Record Goods Receipt';b'Record Goods Receipt'
7780;2;b'Record Goods Receipt';b'Record Goods Receipt'
7781;2;b'!';b'Record Invoice Receipt'
7782;2;b'!';b'Record Invoice Receipt'
7783;2;b'Record Goods Receipt';b'Record Goods Receipt'
7784;2;b'Record Invoice Receipt';b'Record Invoice Receipt'
7785;2;b'Record Invoice Receipt';b'Record Goods Receipt'
7786;2;b'Record Invoice Receipt';b'Clear Invoice'
7787;2;b'Record Invoice Receipt';b'Record Goods Receipt'
7789;2;b'Record Invoice Receipt';b'Record Invoice Receipt'
7790;2;b'Clear Invoice';b'Clear Invoice'
7791;2;b'Remove Payment Block';b'Clear Invoice'
7792;2;b'Record Goods Receipt';b'Clear Invoice'
7793;2;b'Record Goods Receipt';b'Record Goods Receipt'
7794;2;b'Remove Payment Block';b'Clear Invoice'
7795;2;b'Record Invoice Receipt';b'Record Invoice Receipt'
7796;2;b'Record Invoice Receipt';b'Record Invoice Receipt'
7797;2;b'Record Invoice Receipt';b'Record Invoice Receipt'
7798;2;b'!';b'!'
7799;2;b'Record Invoice Receipt';b'Record Invoice Receipt'
7800;2;b'Record Invoice Receipt';b'Record Invoice Receipt'
7801;2;b'!';b'!'
7802;2;b'Record Goods Receipt';b'Record Goods Receipt'
7803;2;b'Record Goods Receipt';b'Record Goods Receipt'
7804;2;b'Remove Payment Block';b'Record Invoice Receipt'
7805;2;b'Record Goods Receipt';b'Record Goods Receipt'
7806;2;b'Record Invoice Receipt';b'Record Invoice Receipt'
7807;2;b'!';b'Record Invoice Receipt'
7808;2;b'!';b'!'
7809;2;b'Record Invoice Receipt';b'Record Invoice Receipt'
7810;2;b'Record Invoice Receipt';b'Record Invoice Receipt'
7811;2;b'Record Invoice Receipt';b'Record Invoice Receipt'
7812;2;b'Remove Payment Block';b'Record Invoice Receipt'
7813;2;b'Record Invoice Receipt';b'Record Invoice Receipt'
7814;2;b'Record Invoice Receipt';b'Record Invoice Receipt'
7815;2;b'Record Invoice Receipt';b'Record Invoice Receipt'
7816;2;b'Change Quantity';b'Record Invoice Receipt'
7817;2;b'Record Goods Receipt';b'Record Goods Receipt'
7818;2;b'Record Goods Receipt';b'Clear Invoice'
7819;2;b'Record Goods Receipt';b'Record Goods Receipt'
7820;2;b'Record Invoice Receipt';b'Record Invoice Receipt'
7821;2;b'!';b'!'
7822;2;b'Record Goods Receipt';b'Record Goods Receipt'
7823;2;b'Record Invoice Receipt';b'Record Invoice Receipt'
7824;2;b'Record Invoice Receipt';b'Record Invoice Receipt'
7825;2;b'Record Invoice Receipt';b'Record Invoice Receipt'
7827;2;b'Change Price';b'Record Invoice Receipt'
7828;2;b'Record Invoice Receipt';b'Record Invoice Receipt'
7829;2;b'Clear Invoice';b'Clear Invoice'
7830;2;b'!';b'Record Invoice Receipt'
7831;2;b'Record Invoice Receipt';b'Record Invoice Receipt'
7832;2;b'Record Goods Receipt';b'Record Goods Receipt'
7833;2;b'Record Invoice Receipt';b'Record Invoice Receipt'
7834;2;b'Record Goods Receipt';b'Record Goods Receipt'
7835;2;b'Receive Order Confirmation';b'Record Invoice Receipt'
7836;2;b'Clear Invoice';b'Clear Invoice'
7838;2;b'Change Quantity';b'Record Goods Receipt'
7839;2;b'Record Goods Receipt';b'Record Goods Receipt'
7840;2;b'Record Invoice Receipt';b'Record Invoice Receipt'
7841;2;b'Record Invoice Receipt';b'Record Invoice Receipt'
7842;2;b'Clear Invoice';b'Clear Invoice'
7843;2;b'Record Invoice Receipt';b'Record Invoice Receipt'
7844;2;b'Record Invoice Receipt';b'Record Invoice Receipt'
7845;2;b'Record Goods Receipt';b'Record Goods Receipt'
7846;2;b'Clear Invoice';b'Record Invoice Receipt'
7847;2;b'Record Goods Receipt';b'Record Goods Receipt'
7848;2;b'Receive Order Confirmation';b'Record Goods Receipt'
7849;2;b'Record Invoice Receipt';b'Record Invoice Receipt'
7850;2;b'Record Invoice Receipt';b'Record Invoice Receipt'
7851;2;b'Record Invoice Receipt';b'Record Invoice Receipt'
7852;2;b'Record Invoice Receipt';b'Record Invoice Receipt'
7853;2;b'Change Quantity';b'Record Goods Receipt'
7854;2;b'Record Invoice Receipt';b'Clear Invoice'
7855;2;b'!';b'Clear Invoice'
7856;2;b'Record Invoice Receipt';b'Record Invoice Receipt'
7857;2;b'Record Goods Receipt';b'Clear Invoice'
7858;2;b'Remove Payment Block';b'Clear Invoice'
7859;2;b'Record Goods Receipt';b'Record Goods Receipt'
7860;2;b'Clear Invoice';b'Clear Invoice'
7861;2;b'Record Goods Receipt';b'Clear Invoice'
7862;2;b'Record Invoice Receipt';b'Record Invoice Receipt'
7864;2;b'Record Invoice Receipt';b'Record Invoice Receipt'
7865;2;b'Receive Order Confirmation';b'Record Goods Receipt'
7866;2;b'Record Goods Receipt';b'Record Goods Receipt'
7867;2;b'Record Invoice Receipt';b'Record Invoice Receipt'
7868;2;b'!';b'Record Goods Receipt'
7869;2;b'Change Price';b'Record Goods Receipt'
7870;2;b'Remove Payment Block';b'Record Invoice Receipt'
7871;2;b'Record Goods Receipt';b'Clear Invoice'
7872;2;b'Clear Invoice';b'Clear Invoice'
7873;2;b'Record Goods Receipt';b'Record Goods Receipt'
7874;2;b'Clear Invoice';b'Clear Invoice'
7875;2;b'Clear Invoice';b'Record Invoice Receipt'
7876;2;b'Record Goods Receipt';b'Record Goods Receipt'
7877;2;b'Record Invoice Receipt';b'Record Invoice Receipt'
7878;2;b'Clear Invoice';b'Clear Invoice'
7879;2;b'Record Goods Receipt';b'Record Invoice Receipt'
7880;2;b'Record Goods Receipt';b'Record Goods Receipt'
7881;2;b'Record Invoice Receipt';b'Record Invoice Receipt'
7882;2;b'Clear Invoice';b'Clear Invoice'
7883;2;b'Record Invoice Receipt';b'Record Invoice Receipt'
7884;2;b'Record Invoice Receipt';b'Record Goods Receipt'
7885;2;b'Clear Invoice';b'Clear Invoice'
7886;2;b'Record Invoice Receipt';b'Record Goods Receipt'
7887;2;b'!';b'!'
7888;2;b'Receive Order Confirmation';b'Record Invoice Receipt'
7889;2;b'Record Invoice Receipt';b'Record Invoice Receipt'
7890;2;b'Remove Payment Block';b'Clear Invoice'
7891;2;b'Receive Order Confirmation';b'Record Goods Receipt'
7892;2;b'Record Goods Receipt';b'Record Invoice Receipt'
7893;2;b'Record Invoice Receipt';b'Record Invoice Receipt'
7894;2;b'Change Quantity';b'Record Goods Receipt'
7895;2;b'Record Invoice Receipt';b'Record Goods Receipt'
7896;2;b'Record Invoice Receipt';b'Record Invoice Receipt'
7897;2;b'!';b'!'
7898;2;b'Record Invoice Receipt';b'Record Invoice Receipt'
7899;2;b'Record Invoice Receipt';b'Record Invoice Receipt'
7900;2;b'!';b'Record Invoice Receipt'
7901;2;b'Record Invoice Receipt';b'Record Invoice Receipt'
7902;2;b'Record Invoice Receipt';b'Record Invoice Receipt'
7903;2;b'Record Invoice Receipt';b'Record Invoice Receipt'
7904;2;b'Record Invoice Receipt';b'Record Goods Receipt'
7905;2;b'Record Invoice Receipt';b'Record Invoice Receipt'
7906;2;b'Record Invoice Receipt';b'Record Invoice Receipt'
7907;2;b'Clear Invoice';b'Clear Invoice'
7908;2;b'Clear Invoice';b'Record Invoice Receipt'
7909;2;b'!';b'Clear Invoice'
7910;2;b'Change Approval for Purchase Order';b'Record Goods Receipt'
7911;2;b'!';b'!'
7912;2;b'Record Invoice Receipt';b'Record Invoice Receipt'
7913;2;b'Record Invoice Receipt';b'Record Goods Receipt'
7914;2;b'Record Goods Receipt';b'Record Goods Receipt'
7915;2;b'Record Invoice Receipt';b'Record Invoice Receipt'
7916;2;b'!';b'Clear Invoice'
7917;2;b'Record Invoice Receipt';b'Record Invoice Receipt'
7918;2;b'!';b'Clear Invoice'
7919;2;b'Clear Invoice';b'Clear Invoice'
7920;2;b'!';b'Record Invoice Receipt'
7921;2;b'Clear Invoice';b'Clear Invoice'
7922;2;b'Record Invoice Receipt';b'Record Invoice Receipt'
7923;2;b'Record Invoice Receipt';b'Record Invoice Receipt'
7924;2;b'Record Invoice Receipt';b'Record Invoice Receipt'
7925;2;b'Record Invoice Receipt';b'Record Invoice Receipt'
7926;2;b'!';b'Record Invoice Receipt'
7927;2;b'!';b'Record Invoice Receipt'
7928;2;b'Change Price';b'Record Invoice Receipt'
7929;2;b'Cancel Goods Receipt';b'Record Invoice Receipt'
7930;2;b'Clear Invoice';b'Clear Invoice'
7931;2;b'!';b'Record Goods Receipt'
7932;2;b'Clear Invoice';b'Clear Invoice'
7933;2;b'Record Goods Receipt';b'Record Goods Receipt'
7934;2;b'Delete Purchase Order Item';b'Record Invoice Receipt'
7935;2;b'Record Invoice Receipt';b'Record Invoice Receipt'
7936;2;b'!';b'Record Goods Receipt'
7937;2;b'Clear Invoice';b'Clear Invoice'
7938;2;b'!';b'Record Invoice Receipt'
7939;2;b'!';b'!'
7940;2;b'Record Goods Receipt';b'Record Goods Receipt'
7941;2;b'!';b'Record Invoice Receipt'
7942;2;b'Record Invoice Receipt';b'Record Invoice Receipt'
7943;2;b'Record Invoice Receipt';b'Record Invoice Receipt'
7944;2;b'!';b'Record Invoice Receipt'
7945;2;b'Record Goods Receipt';b'Record Goods Receipt'
7946;2;b'Clear Invoice';b'Clear Invoice'
7947;2;b'Record Invoice Receipt';b'Record Invoice Receipt'
7948;2;b'Record Invoice Receipt';b'Record Invoice Receipt'
7949;2;b'Record Invoice Receipt';b'Record Invoice Receipt'
7950;2;b'Record Goods Receipt';b'Record Goods Receipt'
7951;2;b'Clear Invoice';b'Clear Invoice'
7952;2;b'Clear Invoice';b'Clear Invoice'
7953;2;b'Clear Invoice';b'Clear Invoice'
7954;2;b'Record Invoice Receipt';b'Record Invoice Receipt'
7955;2;b'Record Goods Receipt';b'Record Goods Receipt'
7957;2;b'Record Invoice Receipt';b'Record Invoice Receipt'
7958;2;b'Clear Invoice';b'Clear Invoice'
7959;2;b'Record Invoice Receipt';b'Record Invoice Receipt'
7960;2;b'Record Invoice Receipt';b'Record Invoice Receipt'
7961;2;b'!';b'Clear Invoice'
7962;2;b'Record Invoice Receipt';b'Record Invoice Receipt'
7963;2;b'Record Invoice Receipt';b'Record Goods Receipt'
7964;2;b'Record Invoice Receipt';b'Record Invoice Receipt'
7965;2;b'Record Invoice Receipt';b'Record Invoice Receipt'
7966;2;b'Record Invoice Receipt';b'Record Invoice Receipt'
7967;2;b'Record Goods Receipt';b'Record Goods Receipt'
7968;2;b'Receive Order Confirmation';b'Record Goods Receipt'
7969;2;b'Record Invoice Receipt';b'Record Invoice Receipt'
7970;2;b'Record Invoice Receipt';b'Record Invoice Receipt'
7971;2;b'Record Goods Receipt';b'Record Goods Receipt'
7972;2;b'Remove Payment Block';b'Clear Invoice'
7973;2;b'Record Invoice Receipt';b'Record Invoice Receipt'
